"transe_date","code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1251513.23007","15310341.70322","15310341.70322"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2145295.3914","15310341.70322","15310341.70322"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1479087.4948","15310341.70322","15310341.70322"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2293264.55","15310341.70322","15310341.70322"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2075100.592","15310341.70322","15310341.70322"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2639011.14495","15310341.70322","15310341.70322"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1577187.37","15310341.70322","15310341.70322"
"20160101","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1849881.93","15310341.70322","15310341.70322"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1248354.01007","15301949.93267","15301949.93267"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2147339.6754","15301949.93267","15301949.93267"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1468898.68025","15301949.93267","15301949.93267"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2292228.65","15301949.93267","15301949.93267"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2072377.152","15301949.93267","15301949.93267"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2639011.14495","15301949.93267","15301949.93267"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1578088.12","15301949.93267","15301949.93267"
"20160102","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1855652.5","15301949.93267","15301949.93267"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1248354.01007","15330214.96032","15330214.96032"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2150531.2479","15330214.96032","15330214.96032"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1478583.82825","15330214.96032","15330214.96032"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2292096.58","15330214.96032","15330214.96032"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2074608.282","15330214.96032","15330214.96032"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2639054.7021","15330214.96032","15330214.96032"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1582731.65","15330214.96032","15330214.96032"
"20160103","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1864254.66","15330214.96032","15330214.96032"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1226478.35307","15258244.37237","15258244.37237"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2148579.7839","15258244.37237","15258244.37237"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1470511.2698","15258244.37237","15258244.37237"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2282550.45","15258244.37237","15258244.37237"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2060281.902","15258244.37237","15258244.37237"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2635993.4336","15258244.37237","15258244.37237"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1571312.05","15258244.37237","15258244.37237"
"20160104","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1862537.13","15258244.37237","15258244.37237"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1193001.79182","15186234.45422","15186234.45422"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2147283.4079","15186234.45422","15186234.45422"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1471595.08205","15186234.45422","15186234.45422"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2268832.32","15186234.45422","15186234.45422"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2046807.352","15186234.45422","15186234.45422"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2632116.53045","15186234.45422","15186234.45422"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1574240.26","15186234.45422","15186234.45422"
"20160105","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1852357.71","15186234.45422","15186234.45422"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1166191.72732","15112140.47047","15112140.47047"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2145967.2959","15112140.47047","15112140.47047"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1476009.6278","15112140.47047","15112140.47047"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2254914.01","15112140.47047","15112140.47047"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2034585.082","15112140.47047","15112140.47047"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2623403.10745","15112140.47047","15112140.47047"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1570225.9","15112140.47047","15112140.47047"
"20160106","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1840843.72","15112140.47047","15112140.47047"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1147638.52357","15042752.50042","15042752.50042"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2145967.2959","15042752.50042","15042752.50042"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1465861.6305","15042752.50042","15042752.50042"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2243105.01","15042752.50042","15042752.50042"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2032715.352","15042752.50042","15042752.50042"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2622096.57895","15042752.50042","15042752.50042"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1552675.23","15042752.50042","15042752.50042"
"20160107","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1832692.8795","15042752.50042","15042752.50042"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1121350.59302","14982780.76887","14982780.76887"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2145216.3039","14982780.76887","14982780.76887"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1452774.8645","14982780.76887","14982780.76887"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2249353.66","14982780.76887","14982780.76887"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2031813.962","14982780.76887","14982780.76887"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2616053.40995","14982780.76887","14982780.76887"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1537694.56","14982780.76887","14982780.76887"
"20160108","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1828523.4155","14982780.76887","14982780.76887"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1117110.12302","14985254.93457","14985254.93457"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2145216.3039","14985254.93457","14985254.93457"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1452126.2095","14985254.93457","14985254.93457"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2246222.6","14985254.93457","14985254.93457"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2044378.122","14985254.93457","14985254.93457"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2605533.06065","14985254.93457","14985254.93457"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1540238.5","14985254.93457","14985254.93457"
"20160109","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1834430.0155","14985254.93457","14985254.93457"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1137854.17777","15037877.34427","15037877.34427"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2149472.5449","15037877.34427","15037877.34427"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1452126.2095","15037877.34427","15037877.34427"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2237992.71","15037877.34427","15037877.34427"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2073915.312","15037877.34427","15037877.34427"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2594339.8246","15037877.34427","15037877.34427"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1544560.55","15037877.34427","15037877.34427"
"20160110","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1847616.0155","15037877.34427","15037877.34427"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1142837.19962","14994967.87137","14994967.87137"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2151940.30645","14994967.87137","14994967.87137"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1445507.95275","14994967.87137","14994967.87137"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2225310.62","14994967.87137","14994967.87137"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2066627.332","14994967.87137","14994967.87137"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2568321.0798","14994967.87137","14994967.87137"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1551089.09","14994967.87137","14994967.87137"
"20160111","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1843334.29075","14994967.87137","14994967.87137"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1141832.48662","14952710.08357","14952710.08357"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2154472.02345","14952710.08357","14952710.08357"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1440485.54025","14952710.08357","14952710.08357"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2218241.82","14952710.08357","14952710.08357"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2060042.262","14952710.08357","14952710.08357"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2544211.6005","14952710.08357","14952710.08357"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1555600.7","14952710.08357","14952710.08357"
"20160112","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1837823.65075","14952710.08357","14952710.08357"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1135366.43127","14914614.15167","14914614.15167"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2154099.9198","14914614.15167","14914614.15167"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1437198.48","14914614.15167","14914614.15167"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2229269.67","14914614.15167","14914614.15167"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2051080.112","14914614.15167","14914614.15167"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2524828.40785","14914614.15167","14914614.15167"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1552309.26","14914614.15167","14914614.15167"
"20160113","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1830461.87075","14914614.15167","14914614.15167"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1120031.81827","14888114.62302","14888114.62302"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2152617.43015","14888114.62302","14888114.62302"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1451294.45135","14888114.62302","14888114.62302"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2234567.65","14888114.62302","14888114.62302"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2046604.372","14888114.62302","14888114.62302"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2509035.87625","14888114.62302","14888114.62302"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1553835.08","14888114.62302","14888114.62302"
"20160114","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1820127.945","14888114.62302","14888114.62302"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1110455.26367","14884047.62812","14884047.62812"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2151486.2855","14884047.62812","14884047.62812"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1463346.1874","14884047.62812","14884047.62812"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2231383.89","14884047.62812","14884047.62812"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2040524.792","14884047.62812","14884047.62812"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2502077.04455","14884047.62812","14884047.62812"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1570562.47","14884047.62812","14884047.62812"
"20160115","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1814211.695","14884047.62812","14884047.62812"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1109549.10067","14901741.34067","14901741.34067"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2140053.5289","14901741.34067","14901741.34067"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1468270.5539","14901741.34067","14901741.34067"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2232183.18","14901741.34067","14901741.34067"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2042750.722","14901741.34067","14901741.34067"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2486979.7302","14901741.34067","14901741.34067"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1589909.55","14901741.34067","14901741.34067"
"20160116","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1832044.975","14901741.34067","14901741.34067"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1109549.10067","14943255.07702","14943255.07702"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2137865.6224","14943255.07702","14943255.07702"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1468270.5539","14943255.07702","14943255.07702"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2235926.29","14943255.07702","14943255.07702"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2058630.942","14943255.07702","14943255.07702"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2480620.64305","14943255.07702","14943255.07702"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1608785.59","14943255.07702","14943255.07702"
"20160117","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1843606.335","14943255.07702","14943255.07702"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1109549.10067","14886553.18387","14886553.18387"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2121713.24675","14886553.18387","14886553.18387"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1467359.77765","14886553.18387","14886553.18387"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2234717.94","14886553.18387","14886553.18387"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2070805.292","14886553.18387","14886553.18387"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2420144.8068","14886553.18387","14886553.18387"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1623454.97","14886553.18387","14886553.18387"
"20160118","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1838808.05","14886553.18387","14886553.18387"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1109758.50767","14863192.39527","14863192.39527"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2109841.07935","14863192.39527","14863192.39527"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1467522.58065","14863192.39527","14863192.39527"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2245120.06","14863192.39527","14863192.39527"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2080918.672","14863192.39527","14863192.39527"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2405454.4156","14863192.39527","14863192.39527"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1624931.78","14863192.39527","14863192.39527"
"20160119","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1819645.3","14863192.39527","14863192.39527"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1106928.71367","14834983.96412","14834983.96412"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2097760.40225","14834983.96412","14834983.96412"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1464900.75315","14834983.96412","14834983.96412"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2256217.88","14834983.96412","14834983.96412"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2101767.292","14834983.96412","14834983.96412"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2391345.59805","14834983.96412","14834983.96412"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1619317.48","14834983.96412","14834983.96412"
"20160120","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1796745.845","14834983.96412","14834983.96412"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1113113.86367","14811573.45757","14811573.45757"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2083340.6927","14811573.45757","14811573.45757"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1461200.34515","14811573.45757","14811573.45757"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2260405.79","14811573.45757","14811573.45757"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2117963.252","14811573.45757","14811573.45757"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2374477.67905","14811573.45757","14811573.45757"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1627969.05","14811573.45757","14811573.45757"
"20160121","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1773102.785","14811573.45757","14811573.45757"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1118608.57667","14758425.25247","14758425.25247"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2065672.49225","14758425.25247","14758425.25247"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1455018.89015","14758425.25247","14758425.25247"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2252359.72","14758425.25247","14758425.25247"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2119872.842","14758425.25247","14758425.25247"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2359550.3764","14758425.25247","14758425.25247"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1640514.58","14758425.25247","14758425.25247"
"20160122","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1746827.775","14758425.25247","14758425.25247"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1109359.72942","14704080.20432","14704080.20432"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2044411.184","14704080.20432","14704080.20432"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1464525.2446","14704080.20432","14704080.20432"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2241617.26","14704080.20432","14704080.20432"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2117335.452","14704080.20432","14704080.20432"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2342005.7193","14704080.20432","14704080.20432"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1657387.51","14704080.20432","14704080.20432"
"20160123","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1727438.105","14704080.20432","14704080.20432"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1109359.72942","14720645.19272","14720645.19272"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2043951.04215","14720645.19272","14720645.19272"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1466931.0926","14720645.19272","14720645.19272"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2241617.26","14720645.19272","14720645.19272"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2118454.842","14720645.19272","14720645.19272"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2335839.07155","14720645.19272","14720645.19272"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1672260.78","14720645.19272","14720645.19272"
"20160124","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1732231.375","14720645.19272","14720645.19272"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1093045.83567","14637215.40367","14637215.40367"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2019438.96985","14637215.40367","14637215.40367"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1452145.85585","14637215.40367","14637215.40367"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2232962.65","14637215.40367","14637215.40367"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2113553.192","14637215.40367","14637215.40367"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2304125.9253","14637215.40367","14637215.40367"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1682033.03","14637215.40367","14637215.40367"
"20160125","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1739909.945","14637215.40367","14637215.40367"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1103879.79067","14654906.29967","14654906.29967"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","2019438.96985","14654906.29967","14654906.29967"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1452145.85585","14654906.29967","14654906.29967"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2232962.65","14654906.29967","14654906.29967"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2113553.192","14654906.29967","14654906.29967"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2295890.6863","14654906.29967","14654906.29967"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1689204.44","14654906.29967","14654906.29967"
"20160126","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1747830.715","14654906.29967","14654906.29967"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1104429.71457","14608634.21622","14608634.21622"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","1995854.43715","14608634.21622","14608634.21622"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1438189.211","14608634.21622","14608634.21622"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2245992.52","14608634.21622","14608634.21622"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2107470.212","14608634.21622","14608634.21622"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2262903.0565","14608634.21622","14608634.21622"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1725108.47","14608634.21622","14608634.21622"
"20160127","Region Name: Rajasthan","01","Wheat(Including URS)","AJMER","NG19","1728686.595","14608634.21622","14608634.21622"
"20160128","Region Name: Rajasthan","01","Wheat(Including URS)","ALWAR","NG12","1080753.93827","14534611.00352","14534611.00352"
"20160128","Region Name: Rajasthan","01","Wheat(Including URS)","BIKANER","NG13","1973412.89655","14534611.00352","14534611.00352"
"20160128","Region Name: Rajasthan","01","Wheat(Including URS)","JAIPUR","NG14","1427088.436","14534611.00352","14534611.00352"
"20160128","Region Name: Rajasthan","01","Wheat(Including URS)","JODHPUR","NG15","2260686.47","14534611.00352","14534611.00352"
"20160128","Region Name: Rajasthan","01","Wheat(Including URS)","KOTA","NG16","2099026.522","14534611.00352","14534611.00352"
"20160128","Region Name: Rajasthan","01","Wheat(Including URS)","SRI GANGANAGAR","NG17","2230458.4257","14534611.00352","14534611.00352"
"20160128","Region Name: Rajasthan","01","Wheat(Including URS)","UDAIPUR","NG18","1749751.23","14534611.00352","14534611.00352"
